File Version;BWSpec 3.27
Date;2017-08-22 14:46:06
title;ZEWN+LZX
model;BRC112P+BTC261E_512
c code;ZEWN+LZX
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;1844
step;1
units;1
bkcolor;16777215
show_mode;5
data_mode;0
pixel_mode;0
intigration times;150
average number;1
spectrometer_type ;0
yaxis;1
yaxis_min;-0.200000000000045
yaxis_max;0.5
xaxis;0
xaxis_min;0
xaxis_max;1844
irrands_DispWLMin;0
irrands_DispWLMax;0
yaxis_min_6;0
yaxis_max_6;5
irradiance_unit;0
coefs_a0;0
coefs_a1;0
coefs_a2;0
coefs_a3;0
coefs_b0;0
coefs_b1;0
coefs_b2;0
coefs_b3;0
all_data_save;1
select_option;-1
interval_time;1
pixel_num;1845
sel_pixel_start;0
sel_pixel_end;1844
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;0
vertical_line4;0
vertical_line3_wv;0
vertical_line4_wv;0
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;0
overlay_js;0
Relative Intensity Correction Flag;0
combined channel;1
Pixel;Wavelength;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Lamp FitCurve;Irradiance Ratio;Irradiance_1(W/cm^2/nm);Irradiance_2(W/cm^2/nm);Irradiance_3(W/cm^2/nm)
1533;1081.25;2109.5200;3184.6000;3199.32;1089.8000;101.3692;-0.0059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1534;1082.89;2128.2400;3203.3600;3218.00;1089.7600;101.3617;-0.0059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1535;1084.53;2112.3600;3188.2000;3202.32;1089.9600;101.3125;-0.0057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1536;1086.17;2125.7200;3200.6000;3215.16;1089.4400;101.3546;-0.0058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1537;1087.80;2114.2400;3188.2000;3202.28;1088.0400;101.3110;-0.0057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1538;1089.44;2125.8400;3197.5200;3211.64;1085.8000;101.3176;-0.0057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1539;1091.08;2114.0800;3183.0800;3197.56;1083.4800;101.3545;-0.0058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1540;1092.72;2128.6400;3194.9200;3209.64;1081.0000;101.3805;-0.0060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1541;1094.36;2113.6800;3175.9600;3191.48;1077.8000;101.4610;-0.0063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1542;1096.00;2122.4000;3179.8000;3194.80;1072.4000;101.4186;-0.0061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1543;1097.64;2110.0000;3162.7600;3177.52;1067.5200;101.4020;-0.0060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1544;1099.28;2122.4000;3169.1600;3183.36;1060.9600;101.3566;-0.0059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1545;1100.92;2106.9200;3147.4800;3160.88;1053.9600;101.2878;-0.0056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1546;1102.56;2117.5600;3150.6800;3162.84;1045.2800;101.1770;-0.0051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1547;1104.20;2101.7200;3127.2000;3139.92;1038.2000;101.2404;-0.0054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1548;1105.84;2110.4000;3127.8400;3139.80;1029.4000;101.1755;-0.0051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1549;1107.48;2093.0800;3100.4400;3112.60;1019.5200;101.2071;-0.0052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1550;1109.12;2103.3600;3100.2800;3112.60;1009.2400;101.2358;-0.0053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1551;1110.76;2084.0000;3070.1600;3082.08;998.0800;101.2087;-0.0052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1552;1112.40;2095.9600;3070.9200;3082.36;986.4000;101.1734;-0.0051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1553;1114.05;2080.3600;3043.7600;3053.96;973.6000;101.0588;-0.0046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1554;1115.69;2091.8800;3042.7200;3052.76;960.8800;101.0559;-0.0046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1555;1117.33;2085.5600;3023.4000;3032.88;947.3200;101.0108;-0.0044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1556;1118.97;2086.3200;3009.6000;3017.56;931.2400;100.8621;-0.0037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1557;1120.62;2071.1600;2979.0800;2986.32;915.1600;100.7974;-0.0034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1558;1122.26;2084.9200;2976.8800;2983.04;898.1200;100.6906;-0.0030;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1559;1123.90;2063.6000;2939.0800;2944.04;880.4400;100.5665;-0.0025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1560;1125.54;2078.4800;2935.4400;2939.48;861.0000;100.4714;-0.0020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1561;1127.19;2056.6800;2895.1600;2898.72;842.0400;100.4246;-0.0018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1562;1128.83;2068.8400;2887.8000;2890.84;822.0000;100.3712;-0.0016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1563;1130.47;2059.1200;2858.6800;2860.92;801.8000;100.2802;-0.0012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1564;1132.12;2070.7200;2850.7200;2851.64;780.9200;100.1179;-0.0005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1565;1133.76;2050.3200;2810.4400;2810.12;759.8000;99.9579;0.0002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1566;1135.41;2067.4800;2807.6000;2805.48;738.0000;99.7136;0.0012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1567;1137.05;2050.9200;2770.3200;2767.24;716.3200;99.5719;0.0019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1568;1138.70;2064.4400;2762.4800;2758.92;694.4800;99.4900;0.0022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1569;1140.34;2046.4400;2723.8000;2719.56;673.1200;99.3740;0.0027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1570;1141.99;2059.1200;2715.6800;2711.24;652.1200;99.3237;0.0029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1571;1143.63;2048.6800;2684.6800;2680.04;631.3600;99.2704;0.0032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1572;1145.28;2052.8400;2668.8400;2662.88;610.0400;99.0325;0.0042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1573;1146.92;2044.3600;2640.0400;2633.56;589.2000;98.9122;0.0048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1574;1148.57;2055.2800;2632.0400;2624.72;569.4400;98.7308;0.0055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1575;1150.22;2049.7600;2608.4000;2600.04;550.2800;98.5035;0.0065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1576;1151.86;2060.0800;2600.6800;2591.56;531.4800;98.3130;0.0074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1577;1153.51;2048.9600;2571.2000;2562.28;513.3200;98.2920;0.0075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1578;1155.16;2062.0800;2567.2800;2557.88;495.8000;98.1394;0.0082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1579;1156.81;2051.6000;2539.6000;2530.36;478.7600;98.1066;0.0083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1580;1158.45;2054.9200;2527.4800;2517.28;462.3600;97.8415;0.0095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1581;1160.10;2044.1200;2502.4000;2492.12;448.0000;97.7568;0.0099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1582;1161.75;2066.4400;2511.2400;2501.00;434.5600;97.6978;0.0101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1583;1163.40;2057.0800;2488.3200;2478.44;421.3600;97.7089;0.0101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1584;1165.04;2068.7200;2488.1600;2478.08;409.3600;97.5968;0.0106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1585;1166.69;2048.3200;2456.7200;2446.56;398.2400;97.5122;0.0109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1586;1168.34;2060.3200;2458.7200;2448.08;387.7600;97.3293;0.0118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1587;1169.99;2044.4800;2433.2800;2422.88;378.4000;97.3251;0.0118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1588;1171.64;2058.8000;2439.0000;2428.76;369.9600;97.3067;0.0119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1589;1173.29;2045.0800;2416.2800;2407.00;361.9200;97.5000;0.0110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1590;1174.94;2068.8400;2432.6000;2423.32;354.4800;97.4489;0.0112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1591;1176.59;2047.3600;2404.4400;2395.40;348.0400;97.4684;0.0111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1592;1178.24;2063.1600;2414.0400;2405.40;342.2400;97.5376;0.0108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1593;1179.89;2053.8800;2398.6000;2389.92;336.0400;97.4820;0.0111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1594;1181.54;2072.8000;2412.2000;2403.48;330.6800;97.4308;0.0113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1595;1183.19;2059.8400;2394.6000;2385.12;325.2800;97.1681;0.0125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1596;1184.84;2068.6800;2398.5600;2388.88;320.2000;97.0656;0.0129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1597;1186.49;2060.2400;2385.4400;2376.24;316.0000;97.1710;0.0125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1598;1188.14;2068.4000;2389.3200;2380.40;312.0000;97.2205;0.0122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1599;1189.80;2061.0800;2377.8800;2369.28;308.2000;97.2854;0.0120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1600;1191.45;2068.7200;2381.8400;2373.68;304.9600;97.3940;0.0115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1601;1193.10;2055.5600;2365.5600;2357.44;301.8800;97.3806;0.0115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1602;1194.75;2062.2400;2369.5600;2360.24;298.0000;96.9673;0.0134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1603;1196.41;2047.4000;2351.2000;2342.56;295.1600;97.1560;0.0125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1604;1198.06;2062.2400;2363.8400;2354.32;292.0800;96.8435;0.0139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1605;1199.71;2044.8800;2343.7200;2334.64;289.7600;96.9616;0.0134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1606;1201.36;2064.2000;2361.0800;2351.84;287.6400;96.8876;0.0137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1607;1203.02;2047.6800;2341.8800;2332.92;285.2400;96.9545;0.0134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1608;1204.67;2052.8400;2346.0800;2337.56;284.7200;97.0945;0.0128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1609;1206.32;2047.0400;2338.0000;2330.00;282.9600;97.2505;0.0121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1610;1207.98;2064.7200;2354.3600;2346.84;282.1200;97.4037;0.0114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1611;1209.63;2054.2800;2342.2000;2334.92;280.6400;97.4715;0.0111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1612;1211.29;2076.6000;2363.8400;2356.08;279.4800;97.2984;0.0119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1613;1212.94;2059.0000;2345.7600;2337.80;278.8000;97.2242;0.0122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1614;1214.60;2075.5600;2362.9600;2354.12;278.5600;96.9241;0.0136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1615;1216.25;2053.8400;2340.7600;2331.76;277.9200;96.8632;0.0138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1616;1217.91;2066.2000;2353.1200;2343.44;277.2400;96.6262;0.0149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1617;1219.56;2053.3600;2340.4800;2330.44;277.0800;96.5032;0.0155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1618;1221.22;2059.9600;2347.2400;2337.80;277.8400;96.7140;0.0145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1619;1222.88;2041.2000;2329.2000;2319.72;278.5200;96.7083;0.0145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1620;1224.53;2054.8400;2343.8400;2334.96;280.1200;96.9273;0.0136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1621;1226.19;2043.6800;2334.2000;2325.72;282.0400;97.0811;0.0129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1622;1227.85;2054.9600;2346.8000;2337.92;282.9600;96.9572;0.0134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1623;1229.50;2046.0400;2339.1200;2330.52;284.4800;97.0656;0.0129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1624;1231.16;2063.0400;2358.1200;2349.00;285.9600;96.9093;0.0136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1625;1232.82;2049.0800;2346.1600;2336.52;287.4400;96.7551;0.0143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1626;1234.47;2066.5600;2364.7200;2355.28;288.7200;96.8339;0.0140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1627;1236.13;2056.0800;2355.7200;2347.04;290.9600;97.1032;0.0128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1628;1237.79;2069.8000;2371.0800;2362.68;292.8800;97.2119;0.0123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1629;1239.45;2047.3600;2350.5200;2342.88;295.5200;97.4799;0.0111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1630;1241.11;2073.1600;2378.7200;2370.44;297.2800;97.2902;0.0119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1631;1242.77;2054.6000;2361.8800;2354.16;299.5600;97.4876;0.0111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1632;1244.43;2063.3200;2373.7600;2365.56;302.2400;97.3586;0.0116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1633;1246.08;2043.8400;2356.4000;2347.68;303.8400;97.2101;0.0123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1634;1247.74;2052.2000;2367.8400;2358.72;306.5200;97.1106;0.0127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1635;1249.40;2036.6800;2355.2400;2345.92;309.2400;97.0743;0.0129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1636;1251.06;2053.4400;2374.7600;2365.60;312.1600;97.1493;0.0126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1637;1252.72;2033.9200;2357.7600;2348.24;314.3200;97.0603;0.0130;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1638;1254.38;2053.2800;2379.4400;2370.32;317.0400;97.2038;0.0123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1639;1256.05;2036.1600;2364.4000;2355.76;319.6000;97.3678;0.0116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1640;1257.71;2053.5600;2383.8000;2375.68;322.1200;97.5412;0.0108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1641;1259.37;2043.0000;2375.6400;2368.40;325.4000;97.8235;0.0096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1642;1261.03;2056.8400;2392.2800;2384.88;328.0400;97.7939;0.0097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1643;1262.69;2048.0400;2386.4000;2378.60;330.5600;97.6948;0.0101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1644;1264.35;2065.2800;2405.6400;2398.60;333.3200;97.9316;0.0091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1645;1266.01;2045.7600;2387.8400;2381.08;335.3200;98.0239;0.0087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1646;1267.68;2063.9600;2407.6400;2400.84;336.8800;98.0214;0.0087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1647;1269.34;2052.8000;2398.1200;2391.40;338.6000;98.0540;0.0085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1648;1271.00;2053.3600;2401.0000;2393.96;340.6000;97.9749;0.0089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1649;1272.66;2034.7200;2383.9600;2377.32;342.6000;98.0987;0.0083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1650;1274.33;2051.2000;2401.4400;2395.08;343.8800;98.1841;0.0080;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1651;1275.99;2026.0800;2379.0400;2372.24;346.1600;98.0734;0.0084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1652;1277.65;2039.0800;2393.5600;2386.36;347.2800;97.9689;0.0089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1653;1279.32;2022.8000;2379.2000;2371.44;348.6400;97.8227;0.0096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1654;1280.98;2041.7600;2399.6800;2391.20;349.4400;97.6308;0.0104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1655;1282.65;2019.3600;2377.7600;2369.84;350.4800;97.7902;0.0097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1656;1284.31;2034.5600;2394.2000;2385.64;351.0800;97.6198;0.0105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1657;1285.98;2023.3200;2383.3600;2375.28;351.9600;97.7558;0.0099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1658;1287.64;2041.6000;2401.8400;2393.32;351.7200;97.6349;0.0104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1659;1289.31;2027.9600;2388.4400;2380.08;352.1200;97.6809;0.0102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1660;1290.97;2042.8800;2403.1200;2394.32;351.4400;97.5572;0.0107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1661;1292.64;2021.6400;2382.2000;2372.28;350.6400;97.2487;0.0121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1662;1294.30;2032.2800;2392.0000;2382.32;350.0400;97.3090;0.0118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1663;1295.97;2010.6800;2369.4800;2359.36;348.6800;97.1795;0.0124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1664;1297.64;2022.0000;2379.8000;2369.16;347.1600;97.0263;0.0131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1665;1299.30;2006.5600;2363.7600;2352.48;345.9200;96.8421;0.0139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1666;1300.97;2025.4000;2380.3200;2368.36;342.9600;96.6302;0.0149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1667;1302.64;2019.4000;2372.2800;2359.76;340.3600;96.4521;0.0157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1668;1304.30;2026.8800;2377.2800;2364.36;337.4800;96.3128;0.0163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1669;1305.97;2015.0800;2362.4800;2348.60;333.5200;96.0046;0.0177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1670;1307.64;2029.9200;2374.6800;2360.04;330.1200;95.7536;0.0188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1671;1309.31;2010.7600;2352.8400;2337.60;326.8400;95.5449;0.0198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1672;1310.97;2031.3200;2370.2800;2355.24;323.9200;95.5629;0.0197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1673;1312.64;2026.8000;2362.0000;2346.56;319.7600;95.3938;0.0205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1674;1314.31;2045.1600;2376.2800;2360.52;315.3600;95.2404;0.0212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1675;1315.98;2028.3600;2355.6800;2339.56;311.2000;95.0752;0.0219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1676;1317.65;2048.6400;2370.6800;2354.60;305.9600;95.0068;0.0222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
